Dealer Up,Drawn Cards,Num of Hits,Your End Total,Dealer's Face Down,Dealer Drawn Cards,Dealer Num Hits,Dealer End Total,Did YOU Win
9 of Diamonds,"['9 of Diamonds', '7 of Spades', '10 of Clubs', '4 of Spades', '6 of Diamonds', '3 of Clubs', '2 of Diamonds', '5 of Diamonds', '7 of Diamonds', 'Jack of Clubs', '4 of Clubs']",3,19,3 of Spades,"[<tournament.Card object at 0x7f810acf02b0>, <tournament.Card object at 0x7f810acf0250>]",2,19,False
9 of Diamonds,"['9 of Diamonds', '7 of Spades', '10 of Clubs', '4 of Spades', '6 of Diamonds', '3 of Clubs', '2 of Diamonds', '5 of Diamonds', '7 of Diamonds', 'Jack of Clubs', '4 of Clubs', '9 of Clubs']",0,5,3 of Spades,"[<tournament.Card object at 0x7f810acf02b0>, <tournament.Card object at 0x7f810acf0250>]",2,19,False
9 of Diamonds,"['9 of Diamonds', '7 of Spades', '10 of Clubs', '4 of Spades', '6 of Diamonds', '3 of Clubs', '2 of Diamonds', '5 of Diamonds', '7 of Diamonds', 'Jack of Clubs', '4 of Clubs', '9 of Clubs']",0,12,3 of Spades,"[<tournament.Card object at 0x7f810acf02b0>, <tournament.Card object at 0x7f810acf0250>]",2,19,False
9 of Diamonds,"['9 of Diamonds', '7 of Spades', '10 of Clubs', '4 of Spades', '6 of Diamonds', '3 of Clubs', '2 of Diamonds', '5 of Diamonds', '7 of Diamonds', 'Jack of Clubs', '4 of Clubs', '9 of Clubs']",0,14,3 of Spades,"[<tournament.Card object at 0x7f810acf02b0>, <tournament.Card object at 0x7f810acf0250>]",2,19,False
7 of Clubs,"['7 of Clubs', '6 of Diamonds', '2 of Diamonds', 'King of Spades', 'Ace of Spades', '2 of Clubs', '8 of Hearts', '8 of Clubs', '7 of Hearts', '6 of Clubs', '9 of Hearts']",4,18,10 of Clubs,"[<tournament.Card object at 0x7f810ace9ff0>, <tournament.Card object at 0x7f810acea0e0>]",2,19,False
7 of Clubs,"['7 of Clubs', '6 of Diamonds', '2 of Diamonds', 'King of Spades', 'Ace of Spades', '2 of Clubs', '8 of Hearts', '8 of Clubs', '7 of Hearts', '6 of Clubs', '9 of Hearts', 'Queen of Diamonds', '10 of Hearts']",0,10,10 of Clubs,"[<tournament.Card object at 0x7f810ace9ff0>, <tournament.Card object at 0x7f810acea0e0>]",2,19,False
7 of Clubs,"['7 of Clubs', '6 of Diamonds', '2 of Diamonds', 'King of Spades', 'Ace of Spades', '2 of Clubs', '8 of Hearts', '8 of Clubs', '7 of Hearts', '6 of Clubs', '9 of Hearts', 'Queen of Diamonds', '10 of Hearts']",0,15,10 of Clubs,"[<tournament.Card object at 0x7f810ace9ff0>, <tournament.Card object at 0x7f810acea0e0>]",2,19,False
7 of Clubs,"['7 of Clubs', '6 of Diamonds', '2 of Diamonds', 'King of Spades', 'Ace of Spades', '2 of Clubs', '8 of Hearts', '8 of Clubs', '7 of Hearts', '6 of Clubs', '9 of Hearts', 'Queen of Diamonds', '10 of Hearts']",0,15,10 of Clubs,"[<tournament.Card object at 0x7f810ace9ff0>, <tournament.Card object at 0x7f810acea0e0>]",2,19,False
2 of Clubs,"['2 of Clubs', '6 of Spades', 'Queen of Spades', 'Queen of Diamonds', '8 of Hearts', 'Jack of Spades', '10 of Diamonds', '7 of Clubs', 'Jack of Hearts', '6 of Hearts', '9 of Diamonds']",5,17,Ace of Clubs,"[<tournament.Card object at 0x7f810acfc070>, <tournament.Card object at 0x7f810aceada0>, <tournament.Card object at 0x7f810ace96f0>]",3,20,False
2 of Clubs,"['2 of Clubs', '6 of Spades', 'Queen of Spades', 'Queen of Diamonds', '8 of Hearts', 'Jack of Spades', '10 of Diamonds', '7 of Clubs', 'Jack of Hearts', '6 of Hearts', '9 of Diamonds', 'Ace of Spades']",4,18,Ace of Clubs,"[<tournament.Card object at 0x7f810acfc070>, <tournament.Card object at 0x7f810aceada0>, <tournament.Card object at 0x7f810ace96f0>]",3,20,False
2 of Clubs,"['2 of Clubs', '6 of Spades', 'Queen of Spades', 'Queen of Diamonds', '8 of Hearts', 'Jack of Spades', '10 of Diamonds', '7 of Clubs', 'Jack of Hearts', '6 of Hearts', '9 of Diamonds', 'Ace of Spades']",0,20,Ace of Clubs,"[<tournament.Card object at 0x7f810acfc070>, <tournament.Card object at 0x7f810aceada0>, <tournament.Card object at 0x7f810ace96f0>]",3,20,False
2 of Clubs,"['2 of Clubs', '6 of Spades', 'Queen of Spades', 'Queen of Diamonds', '8 of Hearts', 'Jack of Spades', '10 of Diamonds', '7 of Clubs', 'Jack of Hearts', '6 of Hearts', '9 of Diamonds', 'Ace of Spades']",0,17,Ace of Clubs,"[<tournament.Card object at 0x7f810acfc070>, <tournament.Card object at 0x7f810aceada0>, <tournament.Card object at 0x7f810ace96f0>]",3,20,False
2 of Clubs,"['2 of Clubs', '6 of Spades', 'Queen of Spades', 'Queen of Diamonds', '8 of Hearts', 'Jack of Spades', '10 of Diamonds', '7 of Clubs', 'Jack of Hearts', '6 of Hearts', '9 of Diamonds', 'Ace of Spades']",0,15,Ace of Clubs,"[<tournament.Card object at 0x7f810acfc070>, <tournament.Card object at 0x7f810aceada0>, <tournament.Card object at 0x7f810ace96f0>]",3,20,False
5 of Clubs,"['5 of Clubs', '7 of Diamonds', 'Ace of Clubs', 'Ace of Diamonds', '6 of Spades', '9 of Clubs', '10 of Diamonds', '2 of Clubs', '10 of Hearts', '6 of Clubs', 'Queen of Diamonds']",7,20,8 of Clubs,"[<tournament.Card object at 0x7f810ace9240>, <tournament.Card object at 0x7f810ace8df0>]",2,21,False
5 of Clubs,"['5 of Clubs', '7 of Diamonds', 'Ace of Clubs', 'Ace of Diamonds', '6 of Spades', '9 of Clubs', '10 of Diamonds', '2 of Clubs', '10 of Hearts', '6 of Clubs', 'Queen of Diamonds', '8 of Hearts', '4 of Spades']",5,17,8 of Clubs,"[<tournament.Card object at 0x7f810ace9240>, <tournament.Card object at 0x7f810ace8df0>]",2,21,False
5 of Clubs,"['5 of Clubs', '7 of Diamonds', 'Ace of Clubs', 'Ace of Diamonds', '6 of Spades', '9 of Clubs', '10 of Diamonds', '2 of Clubs', '10 of Hearts', '6 of Clubs', 'Queen of Diamonds', '8 of Hearts', '4 of Spades', '10 of Spades']",0,19,8 of Clubs,"[<tournament.Card object at 0x7f810ace9240>, <tournament.Card object at 0x7f810ace8df0>]",2,21,False
5 of Clubs,"['5 of Clubs', '7 of Diamonds', 'Ace of Clubs', 'Ace of Diamonds', '6 of Spades', '9 of Clubs', '10 of Diamonds', '2 of Clubs', '10 of Hearts', '6 of Clubs', 'Queen of Diamonds', '8 of Hearts', '4 of Spades', '10 of Spades']",0,12,8 of Clubs,"[<tournament.Card object at 0x7f810ace9240>, <tournament.Card object at 0x7f810ace8df0>]",2,21,False
5 of Clubs,"['5 of Clubs', '7 of Diamonds', 'Ace of Clubs', 'Ace of Diamonds', '6 of Spades', '9 of Clubs', '10 of Diamonds', '2 of Clubs', '10 of Hearts', '6 of Clubs', 'Queen of Diamonds', '8 of Hearts', '4 of Spades', '10 of Spades']",0,16,8 of Clubs,"[<tournament.Card object at 0x7f810ace9240>, <tournament.Card object at 0x7f810ace8df0>]",2,21,False
7 of Spades,"['7 of Spades', '2 of Clubs', '8 of Clubs', '7 of Diamonds', '9 of Diamonds', 'King of Spades', '2 of Diamonds', '10 of Diamonds', 'Ace of Spades', '10 of Spades', '10 of Clubs']",9,26,Queen of Hearts,[<tournament.Card object at 0x7f810acebee0>],1,17,False
7 of Spades,"['7 of Spades', '2 of Clubs', '8 of Clubs', '7 of Diamonds', '9 of Diamonds', 'King of Spades', '2 of Diamonds', '10 of Diamonds', 'Ace of Spades', '10 of Spades', '10 of Clubs', '6 of Hearts', 'Queen of Spades', '5 of Spades']",0,12,Queen of Hearts,[<tournament.Card object at 0x7f810acebee0>],1,17,False
7 of Spades,"['7 of Spades', '2 of Clubs', '8 of Clubs', '7 of Diamonds', '9 of Diamonds', 'King of Spades', '2 of Diamonds', '10 of Diamonds', 'Ace of Spades', '10 of Spades', '10 of Clubs', '6 of Hearts', 'Queen of Spades', '5 of Spades']",0,11,Queen of Hearts,[<tournament.Card object at 0x7f810acebee0>],1,17,False
7 of Spades,"['7 of Spades', '2 of Clubs', '8 of Clubs', '7 of Diamonds', '9 of Diamonds', 'King of Spades', '2 of Diamonds', '10 of Diamonds', 'Ace of Spades', '10 of Spades', '10 of Clubs', '6 of Hearts', 'Queen of Spades', '5 of Spades']",0,10,Queen of Hearts,[<tournament.Card object at 0x7f810acebee0>],1,17,False
10 of Hearts,"['10 of Hearts', 'Queen of Spades', '8 of Clubs', '5 of Spades', 'Queen of Hearts', 'Queen of Diamonds', '5 of Diamonds', '6 of Diamonds', '4 of Clubs', '8 of Diamonds', '10 of Diamonds']",7,24,Ace of Clubs,[<tournament.Card object at 0x7f810aceb010>],1,17,False
10 of Hearts,"['10 of Hearts', 'Queen of Spades', '8 of Clubs', '5 of Spades', 'Queen of Hearts', 'Queen of Diamonds', '5 of Diamonds', '6 of Diamonds', '4 of Clubs', '8 of Diamonds', '10 of Diamonds', '9 of Clubs']",0,15,Ace of Clubs,[<tournament.Card object at 0x7f810aceb010>],1,17,False
10 of Hearts,"['10 of Hearts', 'Queen of Spades', '8 of Clubs', '5 of Spades', 'Queen of Hearts', 'Queen of Diamonds', '5 of Diamonds', '6 of Diamonds', '4 of Clubs', '8 of Diamonds', '10 of Diamonds', '9 of Clubs']",1,10,Ace of Clubs,[<tournament.Card object at 0x7f810aceb010>],1,17,False
5 of Hearts,"['5 of Hearts', '6 of Spades', 'Queen of Clubs', '8 of Hearts', '5 of Diamonds', 'Queen of Spades', 'King of Diamonds', '8 of Spades', '4 of Spades', '3 of Clubs', '4 of Diamonds']",11,18,3 of Hearts,"[<tournament.Card object at 0x7f810acebe50>, <tournament.Card object at 0x7f810acf05b0>]",2,18,False
5 of Hearts,"['5 of Hearts', '6 of Spades', 'Queen of Clubs', '8 of Hearts', '5 of Diamonds', 'Queen of Spades', 'King of Diamonds', '8 of Spades', '4 of Spades', '3 of Clubs', '4 of Diamonds', '2 of Hearts']",7,13,3 of Hearts,"[<tournament.Card object at 0x7f810acebe50>, <tournament.Card object at 0x7f810acf05b0>]",2,18,False
5 of Hearts,"['5 of Hearts', '6 of Spades', 'Queen of Clubs', '8 of Hearts', '5 of Diamonds', 'Queen of Spades', 'King of Diamonds', '8 of Spades', '4 of Spades', '3 of Clubs', '4 of Diamonds', '2 of Hearts']",4,25,3 of Hearts,"[<tournament.Card object at 0x7f810acebe50>, <tournament.Card object at 0x7f810acf05b0>]",2,18,False
5 of Hearts,"['5 of Hearts', '6 of Spades', 'Queen of Clubs', '8 of Hearts', '5 of Diamonds', 'Queen of Spades', 'King of Diamonds', '8 of Spades', '4 of Spades', '3 of Clubs', '4 of Diamonds', '2 of Hearts', '2 of Spades', 'Ace of Clubs', '10 of Spades']",0,7,3 of Hearts,"[<tournament.Card object at 0x7f810acebe50>, <tournament.Card object at 0x7f810acf05b0>]",2,18,False
Ace of Hearts,"['Ace of Hearts', '3 of Clubs', '8 of Clubs', 'King of Spades', 'Queen of Spades', '9 of Hearts', '9 of Clubs', '10 of Spades', '6 of Diamonds', '8 of Diamonds', '2 of Diamonds', 'King of Hearts']",0,9,6 of Hearts,"[<tournament.Card object at 0x7f810acf0400>, <tournament.Card object at 0x7f810acea050>]",2,18,False
Ace of Hearts,"['Ace of Hearts', '3 of Clubs', '8 of Clubs', 'King of Spades', 'Queen of Spades', '9 of Hearts', '9 of Clubs', '10 of Spades', '6 of Diamonds', '8 of Diamonds', '2 of Diamonds', 'King of Hearts']",4,16,6 of Hearts,"[<tournament.Card object at 0x7f810acf0400>, <tournament.Card object at 0x7f810acea050>]",2,18,False
Ace of Hearts,"['Ace of Hearts', '3 of Clubs', '8 of Clubs', 'King of Spades', 'Queen of Spades', '9 of Hearts', '9 of Clubs', '10 of Spades', '6 of Diamonds', '8 of Diamonds', '2 of Diamonds', 'King of Hearts']",0,10,6 of Hearts,"[<tournament.Card object at 0x7f810acf0400>, <tournament.Card object at 0x7f810acea050>]",2,18,False
4 of Spades,"['4 of Spades', 'King of Hearts', '5 of Diamonds', 'Ace of Clubs', 'Ace of Diamonds', '8 of Spades', '2 of Hearts', 'Queen of Diamonds', 'Queen of Hearts', '6 of Clubs', '8 of Clubs']",13,23,10 of Spades,"[<tournament.Card object at 0x7f810aceb130>, <tournament.Card object at 0x7f810ace9030>]",2,24,False
9 of Spades,"['9 of Spades', '6 of Hearts', '4 of Clubs', '4 of Hearts', '2 of Diamonds', '3 of Hearts', '8 of Clubs', 'King of Diamonds', '9 of Hearts', '7 of Clubs', '6 of Spades', 'King of Hearts']",16,25,8 of Diamonds,"[<tournament.Card object at 0x7f810ace9ea0>, <tournament.Card object at 0x7f810ace9fc0>, <tournament.Card object at 0x7f810acea050>]",3,24,False
5 of Diamonds,"['5 of Diamonds', '4 of Clubs', '8 of Diamonds', '9 of Spades', '2 of Clubs', '4 of Diamonds', '7 of Clubs', '8 of Clubs', '10 of Clubs', '6 of Diamonds', '6 of Spades', '9 of Clubs', 'King of Spades']",0,11,3 of Clubs,"[<tournament.Card object at 0x7f810acebf70>, <tournament.Card object at 0x7f810acead40>]",2,20,False
5 of Diamonds,"['5 of Diamonds', '4 of Clubs', '8 of Diamonds', '9 of Spades', '2 of Clubs', '4 of Diamonds', '7 of Clubs', '8 of Clubs', '10 of Clubs', '6 of Diamonds', '6 of Spades', '9 of Clubs', 'King of Spades']",5,18,3 of Clubs,"[<tournament.Card object at 0x7f810acebf70>, <tournament.Card object at 0x7f810acead40>]",2,20,False
5 of Diamonds,"['5 of Diamonds', '4 of Clubs', '8 of Diamonds', '9 of Spades', '2 of Clubs', '4 of Diamonds', '7 of Clubs', '8 of Clubs', '10 of Clubs', '6 of Diamonds', '6 of Spades', '9 of Clubs', 'King of Spades']",0,6,3 of Clubs,"[<tournament.Card object at 0x7f810acebf70>, <tournament.Card object at 0x7f810acead40>]",2,20,False
4 of Diamonds,"['4 of Diamonds', '2 of Hearts', 'Jack of Clubs', 'Queen of Spades', '10 of Spades', '2 of Clubs', '10 of Diamonds', '3 of Diamonds', '8 of Spades', '6 of Hearts', '9 of Clubs', '9 of Hearts']",0,12,5 of Spades,"[<tournament.Card object at 0x7f810ace92d0>, <tournament.Card object at 0x7f810aceb100>]",2,19,False
4 of Diamonds,"['4 of Diamonds', '2 of Hearts', 'Jack of Clubs', 'Queen of Spades', '10 of Spades', '2 of Clubs', '10 of Diamonds', '3 of Diamonds', '8 of Spades', '6 of Hearts', '9 of Clubs', '9 of Hearts']",7,26,5 of Spades,"[<tournament.Card object at 0x7f810ace92d0>, <tournament.Card object at 0x7f810aceb100>]",2,19,False
4 of Diamonds,"['4 of Diamonds', '2 of Hearts', 'Jack of Clubs', 'Queen of Spades', '10 of Spades', '2 of Clubs', '10 of Diamonds', '3 of Diamonds', '8 of Spades', '6 of Hearts', '9 of Clubs', '9 of Hearts', '5 of Diamonds', 'King of Spades']",0,15,5 of Spades,"[<tournament.Card object at 0x7f810ace92d0>, <tournament.Card object at 0x7f810aceb100>]",2,19,False
Jack of Hearts,"['Jack of Hearts', '9 of Clubs', '9 of Hearts', 'Queen of Hearts', 'Ace of Hearts', '10 of Hearts', '2 of Hearts', 'Jack of Clubs', '4 of Diamonds', 'Queen of Clubs', '8 of Clubs', 'Ace of Spades', '7 of Spades', '4 of Hearts', 'Ace of Diamonds', '6 of Hearts', 'Jack of Diamonds']",8,23,5 of Diamonds,"[<tournament.Card object at 0x7f810acebf70>, <tournament.Card object at 0x7f810ace9210>]",2,23,False
3 of Diamonds,"['3 of Diamonds', '3 of Spades', '2 of Spades', 'Jack of Spades', 'Ace of Hearts', '7 of Clubs', 'King of Hearts', '7 of Hearts', '9 of Spades', '2 of Hearts', '9 of Clubs']",27,19,Ace of Clubs,"[<tournament.Card object at 0x7f810aceadd0>, <tournament.Card object at 0x7f810aceaec0>, <tournament.Card object at 0x7f810acebe50>]",3,19,False
3 of Diamonds,"['3 of Diamonds', '3 of Spades', '2 of Spades', 'Jack of Spades', 'Ace of Hearts', '7 of Clubs', 'King of Hearts', '7 of Hearts', '9 of Spades', '2 of Hearts', '9 of Clubs', '4 of Clubs', '3 of Hearts', '7 of Spades']",21,13,Ace of Clubs,"[<tournament.Card object at 0x7f810aceadd0>, <tournament.Card object at 0x7f810aceaec0>, <tournament.Card object at 0x7f810acebe50>]",3,19,False
3 of Diamonds,"['3 of Diamonds', '3 of Spades', '2 of Spades', 'Jack of Spades', 'Ace of Hearts', '7 of Clubs', 'King of Hearts', '7 of Hearts', '9 of Spades', '2 of Hearts', '9 of Clubs', '4 of Clubs', '3 of Hearts', '7 of Spades', '2 of Diamonds']",0,17,Ace of Clubs,"[<tournament.Card object at 0x7f810aceadd0>, <tournament.Card object at 0x7f810aceaec0>, <tournament.Card object at 0x7f810acebe50>]",3,19,False
3 of Diamonds,"['3 of Diamonds', '3 of Spades', '2 of Spades', 'Jack of Spades', 'Ace of Hearts', '7 of Clubs', 'King of Hearts', '7 of Hearts', '9 of Spades', '2 of Hearts', '9 of Clubs', '4 of Clubs', '3 of Hearts', '7 of Spades', '2 of Diamonds']",9,26,Ace of Clubs,"[<tournament.Card object at 0x7f810aceadd0>, <tournament.Card object at 0x7f810aceaec0>, <tournament.Card object at 0x7f810acebe50>]",3,19,False
3 of Diamonds,"['3 of Diamonds', '3 of Spades', '2 of Spades', 'Jack of Spades', 'Ace of Hearts', '7 of Clubs', 'King of Hearts', '7 of Hearts', '9 of Spades', '2 of Hearts', '9 of Clubs', '4 of Clubs', '3 of Hearts', '7 of Spades', '2 of Diamonds', 'Queen of Spades']",0,11,Ace of Clubs,"[<tournament.Card object at 0x7f810aceadd0>, <tournament.Card object at 0x7f810aceaec0>, <tournament.Card object at 0x7f810acebe50>]",3,19,False
Jack of Clubs,"['Jack of Clubs', '2 of Hearts', 'Ace of Clubs', '5 of Spades', 'Queen of Clubs', '10 of Clubs', '3 of Spades', 'Jack of Hearts', '7 of Hearts', '4 of Diamonds', '3 of Clubs']",30,21,4 of Hearts,"[<tournament.Card object at 0x7f810acebf70>, <tournament.Card object at 0x7f810acf0400>]",2,21,False
Jack of Clubs,"['Jack of Clubs', '2 of Hearts', 'Ace of Clubs', '5 of Spades', 'Queen of Clubs', '10 of Clubs', '3 of Spades', 'Jack of Hearts', '7 of Hearts', '4 of Diamonds', '3 of Clubs', '5 of Clubs', '5 of Diamonds', '8 of Spades']",22,25,4 of Hearts,"[<tournament.Card object at 0x7f810acebf70>, <tournament.Card object at 0x7f810acf0400>]",2,21,False
Jack of Clubs,"['Jack of Clubs', '2 of Hearts', 'Ace of Clubs', '5 of Spades', 'Queen of Clubs', '10 of Clubs', '3 of Spades', 'Jack of Hearts', '7 of Hearts', '4 of Diamonds', '3 of Clubs', '5 of Clubs', '5 of Diamonds', '8 of Spades', 'Jack of Diamonds']",0,13,4 of Hearts,"[<tournament.Card object at 0x7f810acebf70>, <tournament.Card object at 0x7f810acf0400>]",2,21,False
Jack of Clubs,"['Jack of Clubs', '2 of Hearts', 'Ace of Clubs', '5 of Spades', 'Queen of Clubs', '10 of Clubs', '3 of Spades', 'Jack of Hearts', '7 of Hearts', '4 of Diamonds', '3 of Clubs', '5 of Clubs', '5 of Diamonds', '8 of Spades', 'Jack of Diamonds']",10,17,4 of Hearts,"[<tournament.Card object at 0x7f810acebf70>, <tournament.Card object at 0x7f810acf0400>]",2,21,False
Jack of Clubs,"['Jack of Clubs', '2 of Hearts', 'Ace of Clubs', '5 of Spades', 'Queen of Clubs', '10 of Clubs', '3 of Spades', 'Jack of Hearts', '7 of Hearts', '4 of Diamonds', '3 of Clubs', '5 of Clubs', '5 of Diamonds', '8 of Spades', 'Jack of Diamonds']",0,7,4 of Hearts,"[<tournament.Card object at 0x7f810acebf70>, <tournament.Card object at 0x7f810acf0400>]",2,21,False
Ace of Clubs,"['Ace of Clubs', '3 of Spades', 'Jack of Diamonds', '3 of Hearts', '5 of Diamonds', 'Jack of Clubs', '6 of Clubs', 'Queen of Spades', '8 of Spades', '7 of Hearts', 'Ace of Diamonds']",31,23,9 of Diamonds,"[<tournament.Card object at 0x7f810acf04c0>, <tournament.Card object at 0x7f810acf0340>, <tournament.Card object at 0x7f810acea050>]",3,20,False
Ace of Clubs,"['Ace of Clubs', '3 of Spades', 'Jack of Diamonds', '3 of Hearts', '5 of Diamonds', 'Jack of Clubs', '6 of Clubs', 'Queen of Spades', '8 of Spades', '7 of Hearts', 'Ace of Diamonds', 'King of Clubs']",24,26,9 of Diamonds,"[<tournament.Card object at 0x7f810acf04c0>, <tournament.Card object at 0x7f810acf0340>, <tournament.Card object at 0x7f810acea050>]",3,20,False
Ace of Clubs,"['Ace of Clubs', '3 of Spades', 'Jack of Diamonds', '3 of Hearts', '5 of Diamonds', 'Jack of Clubs', '6 of Clubs', 'Queen of Spades', '8 of Spades', '7 of Hearts', 'Ace of Diamonds', 'King of Clubs', '8 of Hearts', 'Queen of Diamonds']",0,16,9 of Diamonds,"[<tournament.Card object at 0x7f810acf04c0>, <tournament.Card object at 0x7f810acf0340>, <tournament.Card object at 0x7f810acea050>]",3,20,False
Ace of Clubs,"['Ace of Clubs', '3 of Spades', 'Jack of Diamonds', '3 of Hearts', '5 of Diamonds', 'Jack of Clubs', '6 of Clubs', 'Queen of Spades', '8 of Spades', '7 of Hearts', 'Ace of Diamonds', 'King of Clubs', '8 of Hearts', 'Queen of Diamonds']",10,18,9 of Diamonds,"[<tournament.Card object at 0x7f810acf04c0>, <tournament.Card object at 0x7f810acf0340>, <tournament.Card object at 0x7f810acea050>]",3,20,False
Ace of Clubs,"['Ace of Clubs', '3 of Spades', 'Jack of Diamonds', '3 of Hearts', '5 of Diamonds', 'Jack of Clubs', '6 of Clubs', 'Queen of Spades', '8 of Spades', '7 of Hearts', 'Ace of Diamonds', 'King of Clubs', '8 of Hearts', 'Queen of Diamonds']",0,8,9 of Diamonds,"[<tournament.Card object at 0x7f810acf04c0>, <tournament.Card object at 0x7f810acf0340>, <tournament.Card object at 0x7f810acea050>]",3,20,False
6 of Hearts,"['6 of Hearts', 'King of Hearts', '2 of Hearts', 'Ace of Clubs', '9 of Spades', 'Jack of Clubs', '5 of Diamonds', '8 of Spades', 'Jack of Hearts', 'Queen of Spades', 'Queen of Hearts']",32,22,7 of Hearts,"[<tournament.Card object at 0x7f810acf0340>, <tournament.Card object at 0x7f810ace8ee0>, <tournament.Card object at 0x7f810acebf70>]",3,19,False
6 of Hearts,"['6 of Hearts', 'King of Hearts', '2 of Hearts', 'Ace of Clubs', '9 of Spades', 'Jack of Clubs', '5 of Diamonds', '8 of Spades', 'Jack of Hearts', 'Queen of Spades', 'Queen of Hearts', 'Queen of Clubs', 'Jack of Diamonds']",0,15,7 of Hearts,"[<tournament.Card object at 0x7f810acf0340>, <tournament.Card object at 0x7f810ace8ee0>, <tournament.Card object at 0x7f810acebf70>]",3,19,False
6 of Hearts,"['6 of Hearts', 'King of Hearts', '2 of Hearts', 'Ace of Clubs', '9 of Spades', 'Jack of Clubs', '5 of Diamonds', '8 of Spades', 'Jack of Hearts', 'Queen of Spades', 'Queen of Hearts', 'Queen of Clubs', 'Jack of Diamonds']",10,18,7 of Hearts,"[<tournament.Card object at 0x7f810acf0340>, <tournament.Card object at 0x7f810ace8ee0>, <tournament.Card object at 0x7f810acebf70>]",3,19,False
